file_path,file_type,likely_experiment,likely_use,contains_accuracy,contains_precision_recall_f1,contains_latency,contains_resource,contains_hls_tripcount,contains_kernel_latency,contains_full_application_latency,contains_sparsity_info,usable_for_paper,notes
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_processing_system7_0_0/ps7_init_gpl.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_processing_system7_0_0/ps7_init.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_processing_system7_0_0/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_processing_system7_0_0.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_processing_system7_0_0/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_processing_system7_0_0.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_processing_system7_0_0/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_processing_system7_0_0_sc.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_processing_system7_0_0/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_processing_system7_0_0_sc.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_processing_system7_0_0/sim_tlm/xilinx-zynq.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_processing_system7_0_0/sim_tlm/b_transport_converter.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_processing_system7_0_0/sim_tlm/processing_system7_v5_5_tlm.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_processing_system7_0_0/sim_tlm/processing_system7_v5_5_tlm.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_1/src/axi_protocol_converter.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_1/src/axi_protocol_converter.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_1/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_1.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_1/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_1.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_1/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_1_sc.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_1/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_1_sc.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_0/src/axi_protocol_converter.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_0/src/axi_protocol_converter.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_0/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_0_sc.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_0/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_0_sc.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_0/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_0.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_0/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_pc_0.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_imgds_linear_dense_q16_0_0/drivers/imgds_linear_dense_q16_v1_0/src/ximgds_linear_dense_q16_hw.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_imgds_linear_dense_q16_0_0/drivers/imgds_linear_dense_q16_v1_0/src/ximgds_linear_dense_q16.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_1/src/axi_dwidth_converter.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_1/src/axi_dwidth_converter.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_1/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_1_sc.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_1/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_1_sc.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_1/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_1.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_1/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_1.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_0/src/axi_dwidth_converter.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_0/src/axi_dwidth_converter.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_0/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_0.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_0/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_0.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_0/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_0_sc.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_0/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_auto_us_0_sc.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_xbar_0/src/axi_crossbar.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_xbar_0/src/axi_crossbar.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado_prj/q16_s10_attn_sparse_vivado_prj.gen/sources_1/bd/imgds_linear_dense_q16_q16_s10_attn_sparse_design/ip/imgds_linear_dense_q16_q16_s10_attn_sparse_design_xbar_0/sim/imgds_linear_dense_q16_q16_s10_attn_sparse_design_xbar_0_sc.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
